Line,RECS,UsedAlt_m,GHead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,mereni
780,3317,34,262,49.176398,15.951191,575.70,27551,1317.19
780,3318,35,263,49.176385,15.950852,576.40,27552,1432.14
780,3319,37,263,49.176382,15.950514,576.40,27553,1481.53
780,3320,38,265,49.176380,15.950172,575.80,27554,1342.29
780,3321,40,267,49.176388,15.949827,575.00,27555,1367.58
780,3322,43,269,49.176405,15.949481,574.60,27556,1485.19
780,3323,46,271,49.176430,15.949132,574.30,27557,1536.53
780,3324,50,273,49.176455,15.948780,574.30,27558,1464.50
780,3325,51,275,49.176478,15.948427,574.60,27559,1501.93
780,3326,55,276,49.176500,15.948074,575.20,27560,1543.32
780,3327,59,276,49.176522,15.947719,576.10,27561,1471.35
780,3328,62,276,49.176545,15.947367,577.30,27562,1610.24
780,3329,62,276,49.176568,15.947014,578.40,27563,1547.44
780,3330,64,276,49.176590,15.946662,579.40,27564,1625.86
780,3331,68,276,49.176605,15.946309,580.40,27565,1607.81
780,3332,71,276,49.176617,15.945956,581.40,27566,1550.68
780,3333,75,275,49.176625,15.945602,581.90,27567,1709.62
780,3334,76,275,49.176628,15.945249,582.30,27568,1535.72
780,3335,80,274,49.176631,15.944896,582.40,27569,1555.86
780,3336,83,273,49.176631,15.944541,582.50,27570,1702.30
780,3337,87,272,49.176633,15.944185,582.40,27571,1553.76
780,3338,88,272,49.176631,15.943831,582.50,27572,1722.80
780,3339,91,271,49.176630,15.943474,582.60,27573,1572.79
780,3340,93,271,49.176625,15.943117,582.50,27574,1529.77
780,3341,96,270,49.176620,15.942759,583.00,27575,1621.96
780,3342,99,270,49.176610,15.942402,583.00,27576,1566.95
780,3343,103,270,49.176595,15.942049,582.80,27577,1553.43
780,3344,103,270,49.176582,15.941694,582.90,27578,1519.94
780,3345,107,268,49.176563,15.941346,583.70,27579,1549.49
780,3346,111,267,49.176541,15.940986,585.50,27580,1566.85
780,3347,111,267,49.176518,15.940632,586.50,27581,1597.91
780,3348,113,266,49.176493,15.940277,587.50,27582,1672.28
780,3349,113,266,49.176465,15.939924,588.20,27583,1597.69
780,3350,111,265,49.176438,15.939571,588.20,27584,1609.26
780,3351,109,265,49.176408,15.939212,588.50,27585,1743.45
780,3352,106,264,49.176382,15.938849,589.00,27586,1601.68
780,3353,104,264,49.176358,15.938482,588.40,27587,1716.84
780,3354,105,264,49.176338,15.938111,587.80,27588,1769.96
780,3355,106,264,49.176325,15.937737,587.40,27589,1848.14
780,3356,107,265,49.176322,15.937364,586.90,27590,1807.29
780,3357,107,267,49.176323,15.936989,586.70,27591,1998.95
780,3358,108,268,49.176338,15.936612,586.50,27592,1890.47
780,3359,107,270,49.176358,15.936236,586.20,27593,1947.71
780,3360,105,272,49.176377,15.935847,586.10,27594,1938.75
780,3361,105,273,49.176400,15.935467,584.90,27595,2092.55
780,3362,106,274,49.176428,15.935082,584.40,27596,1996.89
780,3363,104,276,49.176460,15.934697,583.90,27597,1931.05
780,3364,102,277,49.176490,15.934309,582.80,27598,1884.73
780,3365,100,277,49.176518,15.933921,581.80,27599,1901.59
780,3366,97,277,49.176547,15.933531,580.90,27600,1910.24
780,3367,96,277,49.176572,15.933139,580.60,27601,1922.93
780,3368,92,277,49.176592,15.932746,580.10,27602,1641.15
780,3369,90,276,49.176605,15.932347,579.70,27603,1715.61
780,3370,88,276,49.176608,15.931949,579.60,27604,1634.88
780,3371,86,275,49.176602,15.931547,579.40,27605,1760.74
780,3372,84,273,49.176586,15.931144,579.10,27606,1710.45
780,3373,83,272,49.176565,15.930741,578.50,27607,1688.23
780,3374,83,270,49.176532,15.930336,577.90,27608,1686.94
780,3375,81,267,49.176490,15.929932,577.50,27609,1512.50
780,3376,79,265,49.176440,15.929527,578.80,27610,1334.44
780,3377,79,265,49.176383,15.929124,580.80,27611,1421.46
780,3378,77,262,49.176335,15.928719,581.70,27612,1306.72
780,3379,75,261,49.176282,15.928314,581.30,27613,1244.58
780,3380,76,260,49.176248,15.927904,581.00,27614,1257.79
780,3381,74,260,49.176226,15.927496,581.10,27615,1271.92
780,3382,74,261,49.176217,15.927089,581.10,27616,1165.61
780,3383,73,263,49.176212,15.926677,581.80,27617,1244.12
780,3384,72,265,49.176206,15.926264,583.20,27618,1226.06
780,3385,71,268,49.176208,15.925849,584.60,27619,1231.92
780,3386,70,269,49.176217,15.925439,586.60,27620,1153.65
780,3387,69,270,49.176226,15.925036,589.30,27621,1081.60
780,3388,67,271,49.176242,15.924634,592.90,27622,1010.98
780,3389,63,272,49.176253,15.924236,596.30,27623,1013.78
780,3390,62,273,49.176265,15.923834,599.20,27624,986.81
780,3391,61,273,49.176275,15.923432,600.50,27625,888.55
780,3392,62,273,49.176288,15.923031,600.80,27626,949.41
780,3393,63,274,49.176300,15.922631,600.80,27627,981.86
780,3394,63,273,49.176307,15.922227,600.60,27628,964.41
780,3395,63,273,49.176310,15.921824,600.60,27629,904.05
780,3396,64,273,49.176307,15.921419,601.40,27630,919.68
780,3397,65,272,49.176300,15.921012,602.20,27631,971.13
780,3398,66,271,49.176288,15.920604,603.00,27632,949.36
780,3399,68,270,49.176280,15.920196,603.70,27633,962.39
780,3400,69,270,49.176270,15.919787,603.90,27634,1084.71
780,3401,73,269,49.176248,15.919367,604.20,27635,1055.71
780,3402,77,268,49.176226,15.918934,604.10,27636,1158.51
780,3403,81,267,49.176210,15.918526,603.40,27637,1251.52
780,3404,86,267,49.176190,15.918101,603.00,27638,1252.34
780,3405,89,267,49.176173,15.917674,603.40,27639,1391.55
780,3406,96,267,49.176157,15.917246,602.20,27640,1450.68
780,3407,104,267,49.176145,15.916814,602.70,27641,1608.18
780,3408,108,267,49.176132,15.916377,602.00,27642,1618.38
780,3409,110,267,49.176122,15.915940,600.50,27643,1775.06
780,3410,113,268,49.176116,15.915501,599.30,27644,1751.20
780,3411,114,268,49.176118,15.915059,598.50,27645,1894.37
780,3412,113,269,49.176122,15.914612,598.10,27646,1795.26
780,3413,110,270,49.176132,15.914162,597.60,27647,1763.48
780,3414,108,271,49.176143,15.913712,596.90,27648,1775.56
780,3415,105,272,49.176161,15.913264,596.30,27649,1578.06
780,3416,102,272,49.176188,15.912816,595.20,27650,1475.04
780,3417,101,274,49.176218,15.912369,594.10,27651,1456.34
780,3418,100,274,49.176247,15.911921,593.40,27652,1637.77
780,3419,100,275,49.176277,15.911469,593.00,27653,1457.59
780,3420,100,276,49.176305,15.911019,592.60,27654,1393.99
780,3421,98,276,49.176332,15.910567,592.20,27655,1384.94
780,3422,98,276,49.176353,15.910112,591.80,27656,1515.36
780,3423,97,276,49.176378,15.909659,591.60,27657,1395.22
780,3424,96,276,49.176388,15.909196,590.40,27658,1432.66
780,3425,95,275,49.176405,15.908737,589.50,27659,1309.69
780,3426,94,275,49.176412,15.908267,588.10,27660,1334.28
780,3427,94,275,49.176413,15.907799,587.30,27661,1304.19
780,3428,91,273,49.176422,15.907332,586.40,27662,1310.99
780,3429,87,272,49.176423,15.906862,587.30,27663,1345.85
780,3430,87,272,49.176423,15.906394,586.60,27664,1315.55
780,3431,87,271,49.176393,15.905919,586.40,27665,1373.02
780,3432,83,270,49.176373,15.905461,586.10,27666,1403.26
780,3433,82,269,49.176353,15.904996,586.60,27667,1402.87
780,3434,80,268,49.176332,15.904506,588.10,27668,1411.37
780,3435,78,267,49.176312,15.904027,588.70,27669,1379.84
780,3436,78,267,49.176290,15.903550,589.30,27670,1392.49
780,3437,76,267,49.176267,15.903062,589.80,27671,1376.36
780,3438,77,267,49.176245,15.902582,589.40,27672,1441.94
780,3439,75,267,49.176222,15.902101,589.20,27673,1364.85
780,3440,74,267,49.176200,15.901612,589.00,27674,1364.21
780,3441,74,267,49.176180,15.901127,589.00,27675,1367.18
780,3442,73,267,49.176170,15.900637,588.70,27676,1307.73
780,3443,72,267,49.176163,15.900147,588.60,27677,1279.38
780,3444,70,268,49.176161,15.899654,588.50,27678,1254.77
780,3445,69,268,49.176165,15.899159,588.40,27679,1365.46
780,3446,67,269,49.176170,15.898662,588.30,27680,1269.34
780,3447,67,269,49.176180,15.898167,588.00,27681,1297.00
780,3448,66,271,49.176195,15.897669,587.90,27682,1306.70
780,3449,67,272,49.176212,15.897172,587.30,27683,1240.90
780,3450,67,273,49.176228,15.896676,587.20,27684,1345.86
780,3451,67,273,49.176247,15.896181,588.30,27685,1355.05
780,3452,66,274,49.176265,15.895689,590.20,27686,1284.84
780,3453,66,274,49.176285,15.895206,592.80,27687,1282.27
780,3454,67,274,49.176303,15.894727,595.90,27688,1323.97
780,3455,67,274,49.176316,15.894262,599.00,27689,1240.76
780,3456,68,274,49.176322,15.893809,601.90,27690,1260.21
780,3457,68,273,49.176320,15.893374,605.10,27691,1282.30
780,3458,71,273,49.176313,15.892936,606.80,27692,1150.04
780,3459,77,272,49.176302,15.892509,610.50,27693,1239.81
780,3460,77,272,49.176285,15.892092,613.30,27694,1246.74
780,3461,81,269,49.176260,15.891680,615.70,27695,1261.94
780,3462,84,269,49.176232,15.891276,617.40,27696,1248.84
780,3463,85,267,49.176202,15.890874,618.70,27697,1294.92
780,3464,89,266,49.176172,15.890472,619.90,27698,1214.27
780,3465,97,265,49.176138,15.890072,621.80,27699,1271.34
780,3466,97,265,49.176107,15.889669,624.20,27700,1297.26
780,3467,98,264,49.176078,15.889264,626.30,27701,1311.63
780,3468,101,264,49.176052,15.888854,627.50,27702,1392.67
780,3469,105,264,49.176030,15.888439,628.40,27703,1411.32
780,3470,108,265,49.176015,15.888019,628.80,27704,1399.31
780,3471,109,266,49.176003,15.887595,628.90,27705,1537.99
780,3472,113,267,49.176000,15.887166,628.60,27706,1610.94
780,3473,115,267,49.176003,15.886737,628.50,27707,1568.08
780,3474,116,269,49.176015,15.886301,629.40,27708,1465.28
780,3475,117,270,49.176035,15.885867,630.10,27709,1474.80
780,3476,117,270,49.176058,15.885436,631.20,27710,1482.41
780,3477,117,273,49.176083,15.885001,632.70,27711,1567.29
780,3478,118,274,49.176107,15.884564,634.00,27712,1482.60
780,3479,117,275,49.176128,15.884125,635.40,27713,1463.49
780,3480,116,275,49.176147,15.883689,636.90,27714,1420.08
780,3481,115,275,49.176163,15.883247,638.30,27715,1444.64
780,3482,116,275,49.176175,15.882807,639.20,27716,1522.82
780,3483,116,275,49.176178,15.882369,639.80,27717,1455.31
780,3484,115,274,49.176178,15.881929,639.90,27718,1463.93
780,3485,115,273,49.176173,15.881499,639.70,27719,1418.36
780,3486,114,272,49.176160,15.881069,639.60,27720,1403.14
780,3487,114,271,49.176143,15.880644,640.30,27721,1541.35
780,3488,113,270,49.176127,15.880237,640.70,27722,1375.44
780,3489,113,269,49.176108,15.879817,642.40,27723,1463.67
780,3490,113,268,49.176088,15.879406,643.20,27724,1405.60
780,3491,112,267,49.176070,15.878999,644.10,27725,1333.93
780,3492,111,267,49.176055,15.878589,645.50,27726,1493.86
780,3493,111,267,49.176040,15.878182,647.30,27727,1369.04
780,3494,112,267,49.176026,15.877776,648.10,27728,1364.41
780,3495,112,267,49.176010,15.877370,647.70,27729,1508.34
780,3496,112,267,49.175998,15.876967,646.70,27730,1409.21
780,3497,111,268,49.175992,15.876564,645.80,27731,1380.57
780,3498,110,268,49.175985,15.876162,645.50,27732,1498.25
780,3499,109,268,49.175978,15.875764,645.10,27733,1491.48
780,3500,107,269,49.175968,15.875367,646.30,27734,1478.34
780,3501,104,269,49.175965,15.874987,646.70,27735,1426.62
780,3502,102,269,49.175965,15.874604,647.00,27736,1434.59
780,3503,100,269,49.175965,15.874225,647.20,27737,1288.85
780,3504,98,270,49.175963,15.873849,647.30,27738,1402.83
780,3505,96,270,49.175960,15.873439,649.70,27739,1380.46
780,3506,96,270,49.175960,15.873046,650.10,27740,1380.29
780,3507,95,270,49.175962,15.872651,650.40,27741,1458.83
780,3508,93,271,49.175963,15.872257,650.30,27742,1658.32
780,3509,92,270,49.175965,15.871862,649.80,27743,1616.85
780,3510,90,271,49.175970,15.871469,649.10,27744,1528.29
780,3511,88,271,49.175975,15.871072,648.60,27745,1468.30
780,3512,87,272,49.175981,15.870676,647.50,27746,1519.31
780,3513,83,272,49.175985,15.870279,647.60,27747,1390.61
780,3514,80,272,49.175987,15.869879,647.10,27748,1359.66
780,3515,79,272,49.175990,15.869481,646.90,27749,1357.61
780,3516,79,272,49.175993,15.869084,646.30,27750,1349.07
780,3517,79,272,49.175995,15.868689,645.40,27751,1272.64
780,3518,79,271,49.175995,15.868292,644.70,27752,1226.90
780,3519,80,271,49.175990,15.867894,644.20,27753,1186.99
780,3520,80,271,49.175987,15.867496,643.70,27754,1286.59
780,3521,80,270,49.175983,15.867097,643.10,27755,1175.07
780,3522,81,270,49.175980,15.866701,642.40,27756,1232.96
780,3523,80,270,49.175981,15.866304,641.80,27757,1169.45
780,3524,81,270,49.175978,15.865906,641.00,27758,1211.51
780,3525,83,270,49.175978,15.865534,640.20,27759,1187.05
780,3526,82,270,49.175978,15.865162,640.10,27760,1166.81
780,3527,82,270,49.175975,15.864756,643.60,27761,1279.21
770,3528,83,271,49.175981,15.864372,646.10,27762,1213.76
770,3529,84,271,49.175995,15.863992,649.40,27763,1198.97
770,3530,84,271,49.176023,15.863616,652.60,27764,1202.25
770,3531,86,273,49.176067,15.863244,655.80,27765,1234.70
770,3532,92,275,49.176130,15.862891,657.90,27766,1255.60
770,3533,92,275,49.176206,15.862542,660.40,27767,1276.14
770,3534,93,281,49.176297,15.862201,663.20,27768,1284.53
770,3535,96,285,49.176397,15.861867,665.80,27769,1339.26
770,3536,99,289,49.176508,15.861539,668.10,27770,1325.69
770,3537,102,293,49.176628,15.861219,669.80,27771,1464.42
770,3538,103,295,49.176757,15.860902,671.20,27772,1403.08
770,3539,104,298,49.176885,15.860586,672.70,27773,1463.09
770,3540,107,300,49.177011,15.860262,673.80,27774,1509.05
770,3541,109,301,49.177127,15.859937,675.00,27775,1444.62
770,3542,109,301,49.177227,15.859604,676.10,27776,1472.68
770,3543,110,300,49.177308,15.859264,676.90,27777,1396.13
770,3544,110,300,49.177362,15.858919,677.30,27778,1453.06
770,3545,111,294,49.177382,15.858572,677.90,27779,1380.04
770,3546,113,290,49.177368,15.858231,678.50,27780,1406.16
770,3547,115,283,49.177322,15.857902,679.00,27781,1625.10
770,3548,119,276,49.177242,15.857594,679.30,27782,1580.19
770,3549,124,267,49.177130,15.857312,679.70,27783,1579.61
770,3550,124,267,49.176995,15.857059,680.10,27784,1689.49
770,3551,126,249,49.176833,15.856846,680.50,27785,1687.24
770,3552,127,239,49.176651,15.856675,680.40,27786,1683.23
770,3553,128,231,49.176451,15.856547,680.60,27787,1767.22
770,3554,128,221,49.176243,15.856467,682.80,27788,1743.95
770,3555,128,221,49.176043,15.856391,682.90,27789,1715.21
770,3556,129,205,49.175830,15.856426,682.10,27790,1694.71
770,3557,130,196,49.175628,15.856516,681.50,27791,1749.60
770,3558,131,187,49.175443,15.856666,681.50,27792,1951.01
770,3559,130,176,49.175260,15.856867,681.50,27793,1864.07
770,3560,128,166,49.175098,15.857082,680.90,27794,1944.75
770,3561,125,156,49.174985,15.857379,678.70,27795,1892.99
770,3562,121,145,49.174880,15.857672,677.50,27796,1895.10
770,3563,115,136,49.174771,15.857964,676.90,27797,1897.61
770,3564,115,136,49.174665,15.858257,676.40,27798,1778.60
770,3565,114,124,49.174661,15.858647,675.50,27799,1784.52
770,3566,111,114,49.174687,15.859016,674.70,27800,1921.60
770,3567,109,106,49.174726,15.859379,674.80,27801,1844.92
770,3568,106,99,49.175037,15.859867,673.90,27802,1876.20
770,3569,104,79,49.175113,15.860384,673.20,27803,1868.62
770,3570,101,73,49.175170,15.860827,672.70,27804,1784.14
770,3571,97,71,49.175193,15.861196,672.30,27805,1722.59
770,3572,94,71,49.175263,15.861512,671.50,27806,1711.07
770,3573,91,69,49.175308,15.862041,671.20,27807,1641.16
770,3574,89,80,49.175367,15.862355,670.10,27808,1445.60
770,3575,88,80,49.175420,15.862746,669.10,27809,1496.85
770,3576,86,79,49.175398,15.863207,667.90,27810,1415.73
770,3577,87,82,49.175420,15.863491,666.90,27811,1425.44
770,3578,87,84,49.175357,15.863945,666.10,27812,1305.15
770,3579,85,88,49.175383,15.864259,662.10,27813,1338.57
770,3580,83,90,49.175385,15.864647,660.30,27814,1228.74
770,3581,82,93,49.175390,15.865029,660.30,27815,1252.42
770,3582,82,91,49.175388,15.865402,659.70,27816,1198.41
770,3583,79,92,49.175382,15.865777,659.20,27817,1250.93
770,3584,78,90,49.175375,15.866167,659.10,27818,1230.49
770,3585,77,91,49.175362,15.866552,658.40,27819,1189.43
770,3586,76,92,49.175347,15.866942,658.00,27820,1175.71
770,3587,76,92,49.175331,15.867334,657.40,27821,1253.95
770,3588,76,93,49.175313,15.867731,657.30,27822,1249.37
770,3589,74,94,49.175292,15.868125,656.90,27823,1257.23
770,3590,73,94,49.175263,15.868522,657.20,27824,1282.23
770,3591,73,95,49.175232,15.868916,657.70,27825,1287.57
770,3592,72,96,49.175200,15.869314,658.10,27826,1319.20
770,3593,71,97,49.175165,15.869711,658.00,27827,1348.95
770,3594,70,97,49.175130,15.870107,657.90,27828,1346.70
770,3595,68,98,49.175093,15.870502,657.50,27829,1436.55
770,3596,67,98,49.175058,15.870901,657.30,27830,1384.50
770,3597,66,98,49.175030,15.871302,656.80,27831,1492.49
770,3598,65,98,49.175008,15.871707,655.70,27832,1459.79
770,3599,63,98,49.174995,15.872115,654.60,27833,1442.37
770,3600,61,97,49.174995,15.872529,653.60,27834,1553.74
770,3601,59,95,49.174996,15.872942,653.30,27835,1502.61
770,3602,59,94,49.175012,15.873357,652.30,27836,1441.16
770,3603,62,91,49.175023,15.873794,652.40,27837,1323.44
770,3604,64,90,49.175035,15.874212,651.80,27838,1268.18
770,3605,65,89,49.175048,15.874632,651.60,27839,1265.55
770,3606,66,88,49.175063,15.875044,651.00,27840,1263.28
770,3607,68,88,49.175075,15.875461,650.90,27841,1206.00
770,3608,72,88,49.175090,15.875876,650.90,27842,1202.54
770,3609,72,88,49.175103,15.876294,650.80,27843,1108.54
770,3610,75,88,49.175118,15.876709,650.30,27844,1182.60
770,3611,78,88,49.175147,15.877159,649.90,27845,1213.00
770,3612,80,87,49.175167,15.877589,649.60,27846,1280.02
770,3613,83,87,49.175185,15.878029,649.50,27847,1221.69
770,3614,84,87,49.175207,15.878457,648.80,27848,1238.51
770,3615,86,86,49.175228,15.878874,646.90,27849,1282.01
770,3616,88,86,49.175240,15.879306,645.20,27850,1212.25
770,3617,90,87,49.175253,15.879739,643.40,27851,1302.35
770,3618,91,87,49.175263,15.880177,641.80,27852,1378.36
770,3619,91,88,49.175270,15.880614,640.90,27853,1283.31
770,3620,92,88,49.175266,15.881054,641.00,27854,1353.84
770,3621,93,89,49.175255,15.881494,640.10,27855,1277.36
770,3622,92,90,49.175235,15.881962,639.20,27856,1326.55
770,3623,92,92,49.175221,15.882392,636.30,27857,1357.72
770,3624,93,92,49.175207,15.882837,634.70,27858,1304.44
770,3625,95,93,49.175192,15.883284,633.60,27859,1355.20
770,3626,96,94,49.175168,15.883732,632.20,27860,1360.07
770,3627,96,94,49.175155,15.884182,631.30,27861,1297.09
770,3628,97,94,49.175143,15.884649,630.70,27862,1385.15
770,3629,98,94,49.175142,15.885097,628.10,27863,1410.08
770,3630,99,94,49.175148,15.885561,625.70,27864,1340.62
770,3631,99,92,49.175158,15.886026,623.70,27865,1391.59
770,3632,100,91,49.175173,15.886496,622.40,27866,1398.28
770,3633,99,90,49.175196,15.886954,620.70,27867,1388.00
770,3634,99,89,49.175220,15.887426,619.60,27868,1325.35
770,3635,100,88,49.175243,15.887899,618.90,27869,1363.41
770,3636,99,87,49.175266,15.888384,618.50,27870,1393.01
770,3637,97,87,49.175292,15.888861,617.70,27871,1395.41
770,3638,96,86,49.175318,15.889344,616.80,27872,1338.88
770,3639,95,86,49.175343,15.889816,615.80,27873,1266.88
770,3640,93,86,49.175368,15.890294,615.10,27874,1399.54
770,3641,92,86,49.175390,15.890771,614.60,27875,1220.87
770,3642,90,86,49.175400,15.891266,613.40,27876,1340.11
770,3643,88,87,49.175402,15.891754,611.90,27877,1273.93
770,3644,88,88,49.175395,15.892242,610.50,27878,1293.98
770,3645,86,89,49.175398,15.892731,609.60,27879,1329.74
770,3646,84,90,49.175397,15.893219,608.80,27880,1401.84
770,3647,82,91,49.175395,15.893709,608.20,27881,1382.68
770,3648,81,91,49.175390,15.894202,607.50,27882,1347.38
770,3649,79,91,49.175350,15.894717,605.20,27883,1362.68
770,3650,78,92,49.175331,15.895214,604.60,27884,1359.41
770,3651,76,93,49.175310,15.895715,603.40,27885,1393.35
770,3652,74,94,49.175283,15.896224,602.20,27886,1311.97
770,3653,72,95,49.175250,15.896736,601.10,27887,1373.55
770,3654,71,96,49.175217,15.897277,600.10,27888,1390.16
770,3655,69,96,49.175190,15.897787,598.90,27889,1356.94
770,3656,66,96,49.175167,15.898299,597.90,27890,1329.12
770,3657,65,96,49.175150,15.898807,597.10,27891,1369.18
770,3658,63,95,49.175145,15.899319,596.40,27892,1311.81
770,3659,61,94,49.175140,15.899829,596.10,27893,1301.12
770,3660,61,93,49.175131,15.900346,595.20,27894,1337.93
770,3661,61,93,49.175143,15.900851,595.00,27895,1234.41
770,3662,60,92,49.175168,15.901352,593.90,27896,1200.45
770,3663,61,90,49.175198,15.901851,593.10,27897,1302.80
770,3664,62,89,49.175227,15.902351,592.30,27898,1333.78
770,3665,61,88,49.175268,15.902845,592.20,27899,1263.50
770,3666,63,86,49.175303,15.903344,591.70,27900,1253.14
770,3667,62,85,49.175338,15.903842,591.10,27901,1240.78
770,3668,64,85,49.175373,15.904339,590.90,27902,1314.65
770,3669,64,84,49.175402,15.904822,590.80,27903,1290.13
770,3670,65,85,49.175427,15.905309,590.60,27904,1239.43
770,3671,67,85,49.175453,15.905796,590.50,27905,1242.12
770,3672,68,85,49.175478,15.906281,590.00,27906,1185.10
770,3673,68,85,49.175480,15.906767,589.60,27907,1214.32
770,3674,70,87,49.175485,15.907254,589.20,27908,1231.77
770,3675,72,88,49.175492,15.907742,589.00,27909,1203.80
770,3676,71,88,49.175495,15.908231,588.90,27910,1252.95
770,3677,74,89,49.175495,15.908721,588.90,27911,1225.50
770,3678,74,90,49.175473,15.909224,590.20,27912,1280.62
770,3679,77,91,49.175453,15.909716,591.20,27913,1260.78
770,3680,78,92,49.175432,15.910207,591.70,27914,1213.84
770,3681,79,93,49.175407,15.910696,591.50,27915,1310.10
770,3682,81,94,49.175382,15.911184,590.90,27916,1308.83
770,3683,83,95,49.175355,15.911672,590.30,27917,1316.53
770,3684,86,95,49.175312,15.912161,590.00,27918,1309.00
770,3685,85,96,49.175270,15.912632,589.80,27919,1350.80
770,3686,88,97,49.175232,15.913112,589.70,27920,1422.55
770,3687,88,97,49.175190,15.913586,590.10,27921,1421.32
770,3688,90,98,49.175150,15.914056,590.10,27922,1459.76
770,3689,90,98,49.175112,15.914526,589.70,27923,1550.66
770,3690,91,98,49.175083,15.914991,589.10,27924,1590.34
770,3691,92,98,49.175063,15.915456,588.20,27925,1655.44
770,3692,92,97,49.175055,15.915919,587.40,27926,1592.59
770,3693,92,96,49.175065,15.916379,586.80,27927,1703.34
770,3694,92,94,49.175086,15.916832,586.50,27928,1672.36
770,3695,95,91,49.175118,15.917279,586.30,27929,1691.86
770,3696,95,89,49.175160,15.917719,587.60,27930,1573.25
770,3697,95,87,49.175210,15.918134,588.10,27931,1521.74
770,3698,94,85,49.175262,15.918572,589.60,27932,1431.09
770,3699,92,83,49.175317,15.918996,590.90,27933,1387.53
770,3700,89,82,49.175362,15.919426,592.10,27934,1329.97
770,3701,86,81,49.175403,15.919835,591.80,27935,1301.84
770,3702,85,81,49.175440,15.920251,591.60,27936,1170.29
770,3703,82,81,49.175470,15.920662,592.30,27937,1200.00
770,3704,78,82,49.175488,15.921076,593.20,27938,1194.37
770,3705,75,83,49.175500,15.921492,593.80,27939,1160.21
770,3706,74,85,49.175502,15.921936,594.40,27940,1157.84
770,3707,73,87,49.175507,15.922351,593.40,27941,1117.68
770,3708,71,88,49.175505,15.922781,593.20,27942,1051.64
770,3709,69,89,49.175498,15.923214,592.80,27943,1071.83
770,3710,68,90,49.175486,15.923671,592.70,27944,1054.96
770,3711,66,91,49.175472,15.924107,591.50,27945,1054.82
770,3712,63,92,49.175458,15.924541,590.60,27946,994.50
770,3713,61,93,49.175447,15.924971,589.90,27947,973.84
770,3714,59,93,49.175437,15.925417,590.70,27948,1014.13
770,3715,59,93,49.175432,15.925857,590.60,27949,1001.25
770,3716,59,93,49.175432,15.926292,589.90,27950,1026.67
770,3717,61,92,49.175438,15.926727,589.40,27951,1000.29
770,3718,63,91,49.175455,15.927164,589.00,27952,1134.67
770,3719,65,90,49.175477,15.927597,588.70,27953,1134.64
770,3720,67,89,49.175502,15.928021,588.30,27954,1165.77
770,3721,67,88,49.175518,15.928462,587.60,27955,1146.28
770,3722,71,87,49.175540,15.928890,586.60,27956,1277.74
770,3723,73,87,49.175556,15.929319,585.20,27957,1269.58
770,3724,74,86,49.175576,15.929746,583.80,27958,1304.60
770,3725,74,86,49.175598,15.930171,582.80,27959,1320.90
770,3726,75,87,49.175617,15.930591,582.00,27960,1244.07
770,3727,76,87,49.175632,15.931011,581.70,27961,1220.96
770,3728,78,87,49.175640,15.931427,581.10,27962,1286.51
770,3729,78,87,49.175648,15.931845,580.60,27963,1448.80
770,3730,78,88,49.175652,15.932265,579.10,27964,1330.27
770,3731,78,88,49.175655,15.932682,576.80,27965,1466.99
770,3732,78,89,49.175657,15.933101,574.50,27966,1386.06
770,3733,79,90,49.175660,15.933521,573.00,27967,1561.31
770,3734,78,90,49.175666,15.933941,572.00,27968,1520.15
770,3735,79,90,49.175670,15.934362,570.50,27969,1619.86
770,3736,78,90,49.175672,15.934779,568.80,27970,1611.43
770,3737,78,90,49.175668,15.935194,568.20,27971,1554.36
770,3738,77,90,49.175666,15.935606,568.50,27972,1631.20
770,3739,77,90,49.175663,15.936020,568.80,27973,1562.45
770,3740,76,91,49.175662,15.936434,569.20,27974,1608.49
770,3741,75,91,49.175660,15.936844,569.10,27975,1626.78
770,3742,75,91,49.175658,15.937257,569.00,27976,1622.14
770,3743,76,91,49.175658,15.937667,569.10,27977,1562.42
770,3744,78,91,49.175660,15.938079,569.10,27978,1601.88
770,3745,78,91,49.175658,15.938484,569.20,27979,1443.52
770,3746,79,91,49.175657,15.938891,569.70,27980,1580.06
770,3747,80,91,49.175657,15.939297,570.20,27981,1458.70
770,3748,80,91,49.175652,15.939702,570.00,27982,1606.99
770,3749,82,91,49.175646,15.940107,569.50,27983,1544.43
770,3750,84,91,49.175638,15.940512,569.20,27984,1500.59
770,3751,86,92,49.175630,15.940916,570.00,27985,1555.18
770,3752,87,92,49.175621,15.941319,571.10,27986,1694.18
770,3753,88,92,49.175610,15.941722,571.80,27987,1538.21
770,3754,89,92,49.175601,15.942124,572.20,27988,1657.67
770,3755,92,93,49.175592,15.942531,572.40,27989,1657.76
770,3756,93,93,49.175590,15.942932,572.50,27990,1670.79
770,3757,96,92,49.175585,15.943337,572.80,27991,1795.49
770,3758,95,92,49.175578,15.943742,572.90,27992,1896.74
770,3759,96,92,49.175573,15.944137,573.10,27993,1772.36
770,3760,94,92,49.175572,15.944524,573.30,27994,1871.59
770,3761,90,92,49.175562,15.944944,574.90,27995,1753.17
770,3762,84,92,49.175555,15.945352,576.30,27996,1731.39
770,3763,80,92,49.175552,15.945762,577.30,27997,1700.40
770,3764,78,92,49.175550,15.946174,577.80,27998,1676.52
770,3765,76,92,49.175560,15.946580,577.70,27999,1815.94
760,3766,77,91,49.175570,15.946994,578.00,28000,1782.29
