line,recs,set,old_Line,old_RECS,UsedAlt_m,Ghead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,Epoch_sec,mereni
610,4624,2,240,1127,123,201,50.72816800,15.53774900,448.60,32704,1434531904,369.68
610,4625,2,240,1128,124,194,50.72793000,15.53772700,447.90,32705,1434531905,280.05
610,4626,2,240,1129,125,187,50.72768900,15.53774100,447.20,32706,1434531906,116.35
610,4627,2,240,1130,125,181,50.72744600,15.53778800,446.40,32707,1434531907,231.29
610,4628,2,240,1131,125,176,50.72719900,15.53785500,445.30,32708,1434531908,320.52
610,4629,2,240,1132,125,171,50.72694800,15.53793000,444.10,32709,1434531909,194.93
610,4630,2,240,1133,126,170,50.72669100,15.53800600,443.10,32710,1434531910,372.62
610,4631,2,240,1134,126,170,50.72642700,15.53807300,442.50,32711,1434531911,292.43
610,4632,2,240,1135,126,170,50.72615700,15.53812900,442.10,32712,1434531912,201.27
610,4633,2,240,1136,126,172,50.72588200,15.53817800,442.00,32713,1434531913,160.94
610,4634,2,240,1137,126,173,50.72560200,15.53821400,442.50,32714,1434531914,224.83
610,4635,2,240,1138,126,175,50.72531700,15.53823500,443.10,32715,1434531915,115.72
610,4636,2,240,1139,126,177,50.72502700,15.53825000,443.70,32716,1434531916,219.37
610,4637,2,240,1140,127,178,50.72473300,15.53826400,444.20,32717,1434531917,63.84
610,4638,2,240,1141,129,179,50.72443200,15.53826600,444.50,32718,1434531918,330.94
610,4639,2,240,1142,128,179,50.72412800,15.53826600,445.10,32719,1434531919,73.73
610,4640,2,240,1143,129,180,50.72382000,15.53826500,445.60,32720,1434531920,123.05
610,4641,2,240,1144,128,180,50.72350700,15.53825900,445.70,32721,1434531921,86.91
610,4642,2,240,1145,128,180,50.72319300,15.53824600,445.60,32722,1434531922,133.31
610,4643,2,240,1146,127,181,50.72287600,15.53823300,445.40,32723,1434531923,338.54
610,4644,2,240,1147,126,182,50.72255800,15.53821900,445.20,32724,1434531924,205.85
610,4645,2,240,1148,126,181,50.72223800,15.53820400,445.10,32725,1434531925,366.81
610,4646,2,240,1149,126,181,50.72191700,15.53818900,444.90,32726,1434531926,305.77
610,4647,2,240,1150,126,182,50.72159600,15.53817400,444.90,32727,1434531927,142.93
610,4648,2,240,1151,128,181,50.72127500,15.53815400,444.90,32728,1434531928,130.21
610,4649,2,240,1152,128,182,50.72095300,15.53813100,444.80,32729,1434531929,371.36
610,4650,2,240,1153,129,182,50.72063200,15.53810200,444.10,32730,1434531930,600.00
610,4651,2,240,1154,129,183,50.72031200,15.53806900,443.00,32731,1434531931,800.00
610,4652,2,240,1155,129,184,50.71999300,15.53803800,441.90,32732,1434531932,1200.00
610,4653,2,240,1156,128,183,50.71967700,15.53800800,440.90,32733,1434531933,1800.00
610,4654,2,240,1157,128,183,50.71936200,15.53797400,440.00,32734,1434531934,1700.00
610,4655,2,240,1158,126,184,50.71904900,15.53793600,439.10,32735,1434531935,1200.00
610,4656,2,240,1159,125,184,50.71874000,15.53789600,438.30,32736,1434531936,700.00
610,4657,2,240,1160,123,184,50.71843300,15.53785300,437.70,32737,1434531937,372.61
610,4658,2,240,1161,122,185,50.71812700,15.53781000,437.30,32738,1434531938,14.34
610,4659,2,240,1162,120,185,50.71782500,15.53776800,436.60,32739,1434531939,355.88
610,4660,2,240,1163,118,185,50.71752400,15.53772300,436.20,32740,1434531940,7.00
610,4661,2,240,1164,115,185,50.71722500,15.53768000,436.50,32741,1434531941,71.27
610,4662,2,240,1165,114,185,50.71692600,15.53763900,437.00,32742,1434531942,80.90
610,4663,2,240,1166,112,185,50.71662700,15.53759800,437.30,32743,1434531943,129.01
610,4664,2,240,1167,111,185,50.71632900,15.53755600,437.10,32744,1434531944,116.52
610,4665,2,240,1168,110,185,50.71603100,15.53751200,436.40,32745,1434531945,5.07
610,4666,2,240,1169,109,185,50.71573400,15.53747200,435.40,32746,1434531946,324.77
610,4667,2,240,1170,109,185,50.71543700,15.53743500,434.20,32747,1434531947,229.84
610,4668,2,240,1171,108,185,50.71514000,15.53740200,432.90,32748,1434531948,149.04
610,4669,2,240,1172,106,184,50.71484300,15.53737300,431.40,32749,1434531949,47.39
610,4670,2,240,1173,104,183,50.71454800,15.53735200,430.10,32750,1434531950,217.23
610,4671,2,240,1174,103,183,50.71425400,15.53733800,429.20,32751,1434531951,204.07
610,4672,2,240,1175,101,182,50.71396200,15.53732800,428.60,32752,1434531952,188.49
610,4673,2,240,1176,99,181,50.71367400,15.53732200,428.40,32753,1434531953,151.04
610,4674,2,240,1177,97,181,50.71338900,15.53732100,428.70,32754,1434531954,43.49
610,4675,2,240,1178,95,180,50.71310400,15.53732200,429.30,32755,1434531955,365.23
610,4676,2,240,1179,94,180,50.71282200,15.53732100,429.20,32756,1434531956,13.48
610,4677,2,240,1180,93,180,50.71254100,15.53731600,428.80,32757,1434531957,107.09
610,4678,2,240,1181,93,180,50.71226200,15.53731100,428.40,32758,1434531958,107.98
610,4679,2,240,1182,93,181,50.71198500,15.53730800,428.00,32759,1434531959,229.80
610,4680,2,240,1183,93,180,50.71171100,15.53730600,427.70,32760,1434531960,253.38
610,4681,2,240,1184,93,180,50.71143900,15.53730800,427.90,32761,1434531961,326.56
610,4682,2,240,1185,92,180,50.71116900,15.53731000,428.30,32762,1434531962,48.11
610,4683,2,240,1186,92,180,50.71090100,15.53731300,428.80,32763,1434531963,271.85
610,4684,2,240,1187,92,180,50.71063600,15.53731200,429.80,32764,1434531964,144.29
610,4685,2,240,1188,92,180,50.71037200,15.53730600,431.90,32765,1434531965,144.30
610,4686,2,240,1189,91,180,50.71011000,15.53729900,434.30,32766,1434531966,325.11
610,4687,2,240,1190,90,181,50.70985000,15.53729400,436.50,32767,1434531967,193.14
610,4688,2,240,1191,90,181,50.70958900,15.53729100,438.30,32768,1434531968,162.24
610,4689,2,240,1192,91,180,50.70932800,15.53729100,439.30,32769,1434531969,211.05
610,4690,2,240,1193,93,180,50.70906500,15.53729400,439.70,32770,1434531970,73.87
610,4691,2,240,1194,94,179,50.70880300,15.53729500,439.50,32771,1434531971,222.65
610,4692,2,240,1195,97,180,50.70853900,15.53729400,438.80,32772,1434531972,322.55
610,4693,2,240,1196,99,180,50.70827600,15.53729200,437.80,32773,1434531973,188.93
610,4694,2,240,1197,100,180,50.70801200,15.53728900,437.10,32774,1434531974,164.80
610,4695,2,240,1198,101,180,50.70774800,15.53728200,436.50,32775,1434531975,31.56
610,4696,2,240,1199,102,181,50.70748600,15.53727100,436.50,32776,1434531976,322.90
610,4697,2,240,1200,103,181,50.70722300,15.53725600,436.30,32777,1434531977,242.28
610,4698,2,240,1201,104,182,50.70696100,15.53723700,435.40,32778,1434531978,36.72
610,4699,2,240,1202,104,182,50.70669900,15.53721200,433.80,32779,1434531979,103.54
610,4700,2,240,1203,105,183,50.70643800,15.53717600,432.20,32780,1434531980,364.31
610,4701,2,240,1204,106,184,50.70617800,15.53712900,430.80,32781,1434531981,337.12
610,4702,2,240,1205,109,186,50.70591900,15.53707300,429.30,32782,1434531982,245.90
610,4703,2,240,1206,110,187,50.70566300,15.53701100,428.00,32783,1434531983,180.30
610,4704,2,240,1207,112,188,50.70540800,15.53694500,426.50,32784,1434531984,66.54
610,4705,2,240,1208,113,189,50.70515100,15.53688200,424.90,32785,1434531985,203.70
610,4706,2,240,1209,114,189,50.70489300,15.53682200,423.40,32786,1434531986,265.99
610,4707,2,240,1210,114,188,50.70463500,15.53676200,422.20,32787,1434531987,250.18
610,4708,2,240,1211,113,188,50.70437500,15.53671100,421.90,32788,1434531988,396.37
610,4709,2,240,1212,112,188,50.70411300,15.53667300,422.10,32789,1434531989,255.06
610,4710,2,240,1213,110,186,50.70384900,15.53663500,422.00,32790,1434531990,162.57
610,4711,2,240,1214,108,185,50.70358400,15.53659400,421.20,32791,1434531991,230.95
610,4712,2,240,1215,107,185,50.70331900,15.53656000,419.90,32792,1434531992,32.86
610,4713,2,240,1216,106,185,50.70305100,15.53653700,418.20,32793,1434531993,130.19
610,4714,2,240,1217,104,184,50.70278400,15.53652000,416.20,32794,1434531994,369.49
610,4715,2,240,1218,102,183,50.70251500,15.53650400,413.80,32795,1434531995,151.33
610,4716,2,240,1219,102,182,50.70224600,15.53648800,411.50,32796,1434531996,56.14
610,4717,2,240,1220,100,182,50.70197800,15.53647200,409.60,32797,1434531997,352.48
610,4718,2,240,1221,97,182,50.70171000,15.53645700,408.60,32798,1434531998,38.82
610,4719,2,240,1222,95,182,50.70144300,15.53644400,408.40,32799,1434531999,335.24
610,4720,2,240,1223,93,182,50.70117700,15.53643500,408.90,32800,1434532000,386.32
610,4721,2,240,1224,92,181,50.70091100,15.53642300,410.10,32801,1434532001,97.12
610,4722,2,240,1225,91,181,50.70064600,15.53640700,411.50,32802,1434532002,270.44
610,4723,2,240,1226,90,182,50.70038100,15.53638800,412.70,32803,1434532003,78.57
610,4724,2,240,1227,90,182,50.70011500,15.53637100,413.30,32804,1434532004,255.20
610,4725,2,240,1228,91,183,50.69984900,15.53635900,413.40,32805,1434532005,388.75
610,4726,2,240,1229,92,182,50.69958100,15.53634600,412.80,32806,1434532006,49.35
610,4727,2,240,1230,94,182,50.69931200,15.53633100,411.80,32807,1434532007,174.72
610,4728,2,240,1231,95,182,50.69904300,15.53631000,410.30,32808,1434532008,141.78
610,4729,2,240,1232,97,182,50.69877300,15.53628900,408.70,32809,1434532009,317.78
610,4730,2,240,1233,98,183,50.69850100,15.53626900,407.50,32810,1434532010,141.01
610,4731,2,240,1234,97,183,50.69823000,15.53625100,406.70,32811,1434532011,5.47
610,4732,2,240,1235,97,182,50.69795800,15.53622800,406.10,32812,1434532012,235.72
610,4733,2,240,1236,96,183,50.69768600,15.53620100,405.90,32813,1434532013,59.94
610,4734,2,240,1237,96,184,50.69741500,15.53617200,405.90,32814,1434532014,134.59
610,4735,2,240,1238,96,184,50.69714400,15.53614200,406.00,32815,1434532015,1.22
610,4736,2,240,1239,96,184,50.69687100,15.53611200,405.70,32816,1434532016,197.06
610,4737,2,240,1240,96,184,50.69660000,15.53608400,405.20,32817,1434532017,366.83
610,4738,2,240,1241,97,184,50.69632800,15.53605700,404.50,32818,1434532018,301.08
610,4739,2,240,1242,97,184,50.69605700,15.53602900,403.80,32819,1434532019,21.25
610,4740,2,240,1243,98,184,50.69578600,15.53600200,403.20,32820,1434532020,337.95
610,4741,2,240,1244,99,184,50.69551600,15.53597900,402.60,32821,1434532021,156.91
610,4742,2,240,1245,100,183,50.69524600,15.53596100,401.70,32822,1434532022,247.91
610,4743,2,240,1246,100,183,50.69497700,15.53594600,400.70,32823,1434532023,398.91
610,4744,2,240,1247,101,182,50.69470800,15.53593400,399.80,32824,1434532024,235.98
610,4745,2,240,1248,102,182,50.69444000,15.53592500,399.40,32825,1434532025,11.44
610,4746,2,240,1249,103,181,50.69417200,15.53591600,398.90,32826,1434532026,211.98
610,4747,2,240,1250,104,181,50.69390400,15.53590900,398.20,32827,1434532027,64.21
610,4748,2,240,1251,104,181,50.69363800,15.53590400,397.10,32828,1434532028,87.57
610,4749,2,240,1252,104,181,50.69337100,15.53590000,395.90,32829,1434532029,362.34
610,4750,2,240,1253,104,181,50.69310500,15.53589700,394.70,32830,1434532030,361.01
610,4751,2,240,1254,104,180,50.69284000,15.53589700,393.60,32831,1434532031,237.73
610,4752,2,240,1255,105,180,50.69257600,15.53589900,392.80,32832,1434532032,343.78
610,4753,2,240,1256,104,180,50.69231300,15.53590000,392.20,32833,1434532033,32.81
610,4754,2,240,1257,103,180,50.69204900,15.53589400,391.80,32834,1434532034,79.11
610,4755,2,240,1258,102,180,50.69178800,15.53587900,391.50,32835,1434532035,57.48
610,4756,2,240,1259,103,182,50.69153000,15.53585400,391.30,32836,1434532036,297.40
610,4757,2,240,1260,102,183,50.69127300,15.53582000,390.90,32837,1434532037,149.79
610,4758,2,240,1261,102,185,50.69101900,15.53578000,390.30,32838,1434532038,293.97
610,4759,2,240,1262,101,185,50.69076700,15.53573500,389.40,32839,1434532039,390.69
610,4760,2,240,1263,99,186,50.69051500,15.53569200,388.40,32840,1434532040,406.89
610,4761,2,240,1264,99,186,50.69026400,15.53565200,387.20,32841,1434532041,118.93
610,4762,2,240,1265,97,186,50.69001500,15.53561700,386.20,32842,1434532042,15.90
610,4763,2,240,1266,95,186,50.68976700,15.53558600,385.30,32843,1434532043,195.03
610,4764,2,240,1267,92,185,50.68952300,15.53556000,384.60,32844,1434532044,307.46
610,4765,2,240,1268,90,184,50.68928400,15.53553700,384.70,32845,1434532045,177.34
610,4766,2,240,1269,89,184,50.68904800,15.53551700,384.90,32846,1434532046,122.06
610,4767,2,240,1270,87,183,50.68881700,15.53550100,385.20,32847,1434532047,467.23
610,4768,2,240,1271,85,183,50.68859200,15.53548900,385.90,32848,1434532048,60.80
610,4769,2,240,1272,83,182,50.68837200,15.53548100,386.90,32849,1434532049,48.52
610,4770,2,240,1273,82,182,50.68815700,15.53547200,388.10,32850,1434532050,541.68
610,4771,2,240,1274,80,182,50.68794600,15.53545900,389.30,32851,1434532051,572.00
610,4772,2,240,1275,79,182,50.68773900,15.53544700,390.40,32852,1434532052,598.88
610,4773,2,240,1276,78,182,50.68753600,15.53543900,391.50,32853,1434532053,430.39
610,4774,2,240,1277,77,182,50.68733700,15.53543300,392.90,32854,1434532054,300.13
610,4775,2,240,1278,75,181,50.68714100,15.53542600,394.50,32855,1434532055,260.00
610,4776,2,240,1279,72,181,50.68694600,15.53541900,396.10,32856,1434532056,248.20
610,4777,2,240,1280,68,181,50.68675200,15.53541000,397.20,32857,1434532057,165.68
610,4778,2,240,1281,66,181,50.68656100,15.53539700,398.30,32858,1434532058,520.10
610,4779,2,240,1282,66,182,50.68637100,15.53537700,399.50,32859,1434532059,412.71
610,4780,2,240,1283,67,184,50.68618400,15.53535500,401.00,32860,1434532060,144.52
610,4781,2,240,1284,69,184,50.68600000,15.53533200,402.70,32861,1434532061,464.13
610,4782,2,240,1285,72,184,50.68581900,15.53530900,404.50,32862,1434532062,365.29
610,4783,2,240,1286,73,184,50.68563900,15.53528100,406.10,32863,1434532063,64.19
610,4784,2,240,1287,73,185,50.68546000,15.53525300,407.40,32864,1434532064,348.32
610,4785,2,240,1288,73,186,50.68528100,15.53522900,408.40,32865,1434532065,47.96
610,4786,2,240,1289,72,186,50.68510100,15.53521000,409.10,32866,1434532066,10.28
610,4787,2,240,1290,69,184,50.68492100,15.53519600,409.70,32867,1434532067,338.62
610,4788,2,240,1291,68,183,50.68473900,15.53518500,410.20,32868,1434532068,416.44
610,4789,2,240,1292,66,183,50.68455700,15.53517400,410.40,32869,1434532069,395.66
610,4790,2,240,1293,63,182,50.68437300,15.53515900,410.20,32870,1434532070,208.40
610,4791,2,240,1294,60,183,50.68418800,15.53514000,409.90,32871,1434532071,21.00
610,4792,2,240,1295,57,184,50.68399900,15.53511500,409.60,32872,1434532072,43.48
610,4793,2,240,1296,55,184,50.68381000,15.53509100,409.90,32873,1434532073,246.78
610,4794,2,240,1297,53,185,50.68361500,15.53506500,411.00,32874,1434532074,314.96
610,4795,2,240,1298,50,185,50.68341700,15.53503500,412.60,32875,1434532075,302.18
610,4796,2,240,1299,49,185,50.68321300,15.53500500,414.60,32876,1434532076,294.61
610,4797,2,240,1300,49,185,50.68300400,15.53497500,417.00,32877,1434532077,45.47
610,4798,2,240,1301,48,185,50.68279100,15.53494300,420.00,32878,1434532078,345.25
610,4799,2,240,1302,49,185,50.68257400,15.53491000,423.60,32879,1434532079,253.12
610,4800,2,240,1303,51,185,50.68235400,15.53487500,427.50,32880,1434532080,375.04
610,4801,2,240,1304,54,185,50.68213200,15.53483800,431.60,32881,1434532081,179.44
610,4802,2,240,1305,57,186,50.68190700,15.53480000,435.50,32882,1434532082,13.10
610,4803,2,240,1306,62,186,50.68168000,15.53476300,439.30,32883,1434532083,92.00
610,4804,2,240,1307,67,186,50.68145000,15.53472800,443.00,32884,1434532084,326.56
610,4805,2,240,1308,71,186,50.68121600,15.53469600,446.30,32885,1434532085,241.51
610,4806,2,240,1309,74,185,50.68097900,15.53466600,449.60,32886,1434532086,261.15
610,4807,2,240,1310,79,185,50.68073600,15.53463800,452.50,32887,1434532087,409.16
610,4808,2,240,1311,84,185,50.68049100,15.53461500,454.90,32888,1434532088,277.79
610,4809,2,240,1312,88,184,50.68024100,15.53459900,456.90,32889,1434532089,399.16
610,4810,2,240,1313,93,184,50.67998500,15.53458500,458.90,32890,1434532090,125.05
610,4811,2,240,1314,94,182,50.67972400,15.53456900,460.60,32891,1434532091,149.36
610,4812,2,240,1315,98,182,50.67946100,15.53455700,462.20,32892,1434532092,221.37
610,4813,2,240,1316,100,182,50.67919400,15.53455500,463.60,32893,1434532093,263.16
610,4814,2,240,1317,103,181,50.67892600,15.53456200,465.00,32894,1434532094,192.17
610,4815,2,240,1318,104,180,50.67865700,15.53457400,466.40,32895,1434532095,397.70
610,4816,2,240,1319,105,179,50.67838600,15.53458500,467.80,32896,1434532096,219.06
610,4817,2,240,1320,105,179,50.67811300,15.53459600,469.30,32897,1434532097,253.85
610,4818,2,240,1321,105,179,50.67784100,15.53460900,470.60,32898,1434532098,398.67
610,4819,2,240,1322,106,179,50.67756700,15.53462000,471.70,32899,1434532099,153.73
610,4820,2,240,1323,106,178,50.67729100,15.53462500,472.70,32900,1434532100,411.51
610,4821,2,240,1324,108,179,50.67701400,15.53462000,474.00,32901,1434532101,411.86
610,4822,2,240,1325,110,180,50.67673500,15.53460300,475.20,32902,1434532102,150.77
610,4823,2,240,1326,112,182,50.67645400,15.53457700,476.30,32903,1434532103,175.71
610,4824,2,240,1327,113,183,50.67617100,15.53454900,477.60,32904,1434532104,133.75
610,4825,2,240,1328,115,183,50.67588600,15.53451900,478.30,32905,1434532105,133.36
610,4826,2,240,1329,116,184,50.67559900,15.53449200,478.30,32906,1434532106,128.68
610,4827,2,240,1330,116,184,50.67530900,15.53446900,478.20,32907,1434532107,15.78
610,4828,2,240,1331,117,183,50.67501700,15.53444900,478.30,32908,1434532108,386.40
610,4829,2,240,1332,117,182,50.67472200,15.53442700,478.50,32909,1434532109,378.27
610,4830,2,240,1333,116,182,50.67442500,15.53439900,478.70,32910,1434532110,224.01
610,4831,2,240,1334,113,183,50.67412600,15.53436300,478.40,32911,1434532111,194.76
610,4832,2,240,1335,109,184,50.67382500,15.53432300,478.00,32912,1434532112,562.85
610,4833,2,240,1336,108,184,50.67352300,15.53427900,477.20,32913,1434532113,548.80
610,4834,2,240,1337,105,185,50.67322100,15.53423700,476.10,32914,1434532114,271.59
610,4835,2,240,1338,105,185,50.67291800,15.53419700,475.20,32915,1434532115,11.49
610,4836,2,240,1339,105,185,50.67261600,15.53416400,475.00,32916,1434532116,206.76
610,4837,2,240,1340,106,184,50.67231400,15.53413700,475.50,32917,1434532117,110.98
610,4838,2,240,1341,106,184,50.67201400,15.53411100,476.20,32918,1434532118,834.98
610,4839,2,240,1342,107,183,50.67171400,15.53408300,476.40,32919,1434532119,344.13
610,4840,2,240,1343,108,183,50.67141500,15.53405600,476.20,32920,1434532120,481.67
610,4841,2,240,1344,108,183,50.67111900,15.53403400,475.90,32921,1434532121,437.62
610,4842,2,240,1345,108,182,50.67082300,15.53401800,475.60,32922,1434532122,158.14
610,4843,2,240,1346,107,182,50.67053000,15.53400600,475.70,32923,1434532123,531.44
610,4844,2,240,1347,107,182,50.67023800,15.53399300,476.20,32924,1434532124,482.02
610,4845,2,240,1348,106,182,50.66994800,15.53398300,476.40,32925,1434532125,307.79
610,4846,2,240,1349,105,182,50.66966100,15.53397600,476.40,32926,1434532126,51.38
610,4847,2,240,1350,105,181,50.66937400,15.53396900,476.20,32927,1434532127,400.74
610,4848,2,240,1351,104,181,50.66908900,15.53396300,476.30,32928,1434532128,700.87
610,4849,2,240,1352,103,181,50.66880600,15.53395900,477.10,32929,1434532129,359.80
610,4850,2,240,1353,102,181,50.66852400,15.53395600,478.30,32930,1434532130,900.72
610,4851,2,240,1354,102,180,50.66824500,15.53395400,479.60,32931,1434532131,239.59
610,4852,2,240,1355,100,180,50.66796800,15.53395000,480.90,32932,1434532132,551.66
610,4853,2,240,1356,99,181,50.66769100,15.53394400,481.80,32933,1434532133,49.49
610,4854,2,240,1357,99,181,50.66741700,15.53393400,482.80,32934,1434532134,441.85
610,4855,2,240,1358,99,181,50.66714500,15.53392200,483.60,32935,1434532135,555.34
610,4856,2,240,1359,99,182,50.66687600,15.53390500,484.40,32936,1434532136,154.21
610,4857,2,240,1360,99,182,50.66660800,15.53388200,485.10,32937,1434532137,104.68
610,4858,2,240,1361,99,183,50.66634100,15.53385500,485.50,32938,1434532138,135.35
610,4859,2,240,1362,99,183,50.66607500,15.53382900,485.90,32939,1434532139,82.77
610,4860,2,240,1363,100,184,50.66580900,15.53380200,485.90,32940,1434532140,534.18
610,4861,2,240,1364,101,184,50.66554300,15.53377600,485.50,32941,1434532141,135.72
610,4862,2,240,1365,102,184,50.66527700,15.53375400,485.00,32942,1434532142,524.11
610,4863,2,240,1366,103,183,50.66501000,15.53373700,484.40,32943,1434532143,453.36
610,4864,2,240,1367,105,183,50.66474400,15.53372200,483.80,32944,1434532144,66.27
610,4865,2,240,1368,107,182,50.66447900,15.53370700,483.10,32945,1434532145,341.58
610,4866,2,240,1369,109,182,50.66421600,15.53369400,482.50,32946,1434532146,202.55
610,4867,2,240,1370,111,182,50.66395400,15.53368000,481.70,32947,1434532147,131.95
610,4868,2,240,1371,111,182,50.66369400,15.53366600,480.80,32948,1434532148,458.73
610,4869,2,240,1372,109,182,50.66343700,15.53365000,480.00,32949,1434532149,151.99
610,4870,2,240,1373,107,182,50.66318300,15.53363300,479.30,32950,1434532150,384.41
610,4871,2,240,1374,105,182,50.66293200,15.53361400,478.60,32951,1434532151,372.41
610,4872,2,240,1375,103,183,50.66268200,15.53358500,477.90,32952,1434532152,294.83
610,4873,2,240,1376,100,184,50.66243700,15.53354800,477.60,32953,1434532153,193.86
610,4874,2,240,1377,100,185,50.66219500,15.53350500,477.30,32954,1434532154,357.63
610,4875,2,240,1378,101,186,50.66195500,15.53345900,476.90,32955,1434532155,429.64
610,4876,2,240,1379,102,187,50.66171500,15.53341200,476.00,32956,1434532156,247.51
610,4877,2,240,1380,101,187,50.66147300,15.53336800,474.90,32957,1434532157,430.81
610,4878,2,240,1381,99,186,50.66123200,15.53332700,473.90,32958,1434532158,296.72
610,4879,2,240,1382,98,186,50.66098900,15.53328700,472.90,32959,1434532159,367.61
610,4880,2,240,1383,96,186,50.66074400,15.53325000,472.00,32960,1434532160,163.71
610,4881,2,240,1384,94,186,50.66049900,15.53321800,471.30,32961,1434532161,234.97
610,4882,2,240,1385,92,185,50.66025500,15.53319400,470.60,32962,1434532162,417.13
610,4883,2,240,1386,90,184,50.66001200,15.53317300,470.40,32963,1434532163,422.25
610,4884,2,240,1387,88,183,50.65976800,15.53315200,471.10,32964,1434532164,448.61
610,4885,2,240,1388,85,183,50.65952600,15.53313400,472.40,32965,1434532165,37.97
610,4886,2,240,1389,82,183,50.65928300,15.53311800,474.00,32966,1434532166,145.74
610,4887,2,240,1390,78,182,50.65904100,15.53309700,476.20,32967,1434532167,22.87
610,4888,2,240,1391,77,183,50.65879900,15.53307400,479.00,32968,1434532168,318.14
610,4889,2,240,1392,75,184,50.65855600,15.53305300,481.80,32969,1434532169,165.85
610,4890,2,240,1393,74,183,50.65831200,15.53303300,484.70,32970,1434532170,286.69
610,4891,2,240,1394,73,183,50.65806700,15.53301400,487.40,32971,1434532171,129.22
610,4892,2,240,1395,74,183,50.65782100,15.53299600,489.50,32972,1434532172,243.93
610,4893,2,240,1396,75,183,50.65757300,15.53298000,491.10,32973,1434532173,93.01
610,4894,2,240,1397,76,183,50.65732100,15.53296700,492.30,32974,1434532174,180.83
610,4895,2,240,1398,78,182,50.65706700,15.53295700,493.00,32975,1434532175,267.07
610,4896,2,240,1399,80,182,50.65681000,15.53294900,493.60,32976,1434532176,253.77
610,4897,2,240,1400,81,181,50.65655000,15.53294300,494.30,32977,1434532177,217.83
610,4898,2,240,1401,82,181,50.65628900,15.53293800,495.10,32978,1434532178,108.81
610,4899,2,240,1402,83,181,50.65602500,15.53293300,495.80,32979,1434532179,117.39
610,4900,2,240,1403,85,181,50.65576000,15.53292600,496.50,32980,1434532180,174.04
610,4901,2,240,1404,86,181,50.65549200,15.53292200,497.40,32981,1434532181,85.12
600,4902,2,230,1405,88,181,50.65522300,15.53292200,498.40,32982,1434532182,181.61
590,4903,2,220,1406,89,180,50.65495000,15.53292400,499.90,32983,1434532183,48.58
580,4904,2,210,1407,91,180,50.65467600,15.53292100,502.10,32984,1434532184,255.01
580,4905,2,210,1408,94,180,50.65439800,15.53291100,504.80,32985,1434532185,348.85
580,4906,2,210,1409,95,181,50.65411900,15.53289600,507.80,32986,1434532186,158.16
580,4907,2,210,1410,98,182,50.65383700,15.53287700,509.80,32987,1434532187,17.57
580,4908,2,210,1411,100,182,50.65355300,15.53286100,510.70,32988,1434532188,349.67
580,4909,2,210,1412,102,182,50.65326900,15.53285900,510.80,32989,1434532189,288.00
580,4910,2,210,1413,103,182,50.65298400,15.53288200,509.90,32990,1434532190,101.41
580,4911,2,210,1414,104,178,50.65270100,15.53293500,508.10,32991,1434532191,4.67
580,4912,2,210,1415,104,175,50.65242200,15.53302800,506.20,32992,1434532192,408.91
580,4913,2,210,1416,104,171,50.65215200,15.53316800,504.20,32993,1434532193,177.64
580,4914,2,210,1417,103,165,50.65189100,15.53335000,502.20,32994,1434532194,99.27
580,4915,2,210,1418,102,158,50.65163400,15.53354900,500.40,32995,1434532195,404.35
580,4916,2,210,1419,99,155,50.65137500,15.53374200,499.10,32996,1434532196,62.85
580,4917,2,210,1420,95,154,50.65110900,15.53391600,497.80,32997,1434532197,23.07
580,4918,2,210,1421,92,156,50.65083800,15.53405800,496.40,32998,1434532198,434.34
580,4919,2,210,1422,91,160,50.65056300,15.53415500,495.50,32999,1434532199,78.63
580,4920,2,210,1423,89,165,50.65028900,15.53419700,495.50,33000,1434532200,160.56
580,4921,2,210,1424,88,171,50.65001800,15.53418100,495.90,33001,1434532201,8.03
580,4922,2,210,1425,89,179,50.64975600,15.53410900,496.30,33002,1434532202,320.20
580,4923,2,210,1426,90,186,50.64950500,15.53398500,496.30,33003,1434532203,123.04
580,4924,2,210,1427,91,194,50.64926900,15.53381000,496.40,33004,1434532204,317.80
580,4925,2,210,1428,94,202,50.64905000,15.53359000,496.30,33005,1434532205,24.29
580,4926,2,210,1429,96,209,50.64885600,15.53332600,495.60,33006,1434532206,24.37
580,4927,2,210,1430,98,225,50.64868900,15.53302200,494.80,33007,1434532207,19.25
580,4928,2,210,1431,100,225,50.64855300,15.53268800,494.00,33008,1434532208,84.58
580,4929,2,210,1432,102,233,50.64844700,15.53233300,493.20,33009,1434532209,67.12
580,4930,2,210,1433,103,241,50.64837400,15.53196300,492.60,33010,1434532210,474.85
580,4931,2,210,1434,103,249,50.64833600,15.53158500,492.40,33011,1434532211,301.25
580,4932,2,210,1435,103,257,50.64832900,15.53120700,492.10,33012,1434532212,66.59
580,4933,2,210,1436,103,264,50.64835500,15.53083500,491.80,33013,1434532213,384.01
580,4934,2,210,1437,101,272,50.64841300,15.53047600,491.70,33014,1434532214,183.82
580,4935,2,210,1438,100,280,50.64850000,15.53013600,491.90,33015,1434532215,420.53
580,4936,2,210,1439,100,288,50.64861900,15.52982000,492.00,33016,1434532216,135.12
580,4937,2,210,1440,100,296,50.64876700,15.52953600,492.00,33017,1434532217,371.49
580,4938,2,210,1441,100,305,50.64894100,15.52929000,491.70,33018,1434532218,99.65
580,4939,2,210,1442,102,314,50.64913700,15.52908800,491.20,33019,1434532219,25.50
